CustomerKey,Prefix,FirstName,LastName,BirthDate,MyUnknownColumn,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Phone_number
11198,MRS.,BROOKE,SANDERS,26-11-1946,,S,F,brooke3@learnsector.com,"$70,000 ",4,Bachelors,Management,Y,6365212700
11199,MRS.,JACQUELINE,BENNETT,11-06-1946,,M,F,jacqueline1@learnsector.com,"$70,000 ",4,Bachelors,Management,Y,42466247
11200,MR.,JASON,GRIFFIN,22-11-1947,,M,M,jason18@learnsector.com,"$70,000 ",4,Bachelors,Management,Y,1119274772
11201,MRS.,AMANDA,FOSTER,18-08-1947,,M,F,amanda37@learnsector.com,"$70,000 ",4,Bachelors,Management,Y,8678818792
11202,MRS.,ALEXIA,PRICE,26-08-1947,,M,F,alexia0@learnsector.com,"$80,000 ",5,Bachelors,Management,N,4009153410
11203,MR.,LUIS,DIAZ,21-08-1948,,M,M,luis21@learnsector.com,"$40,000 ",2,High School,Professional,Y,631596418
11205,MRS.,ABBY,FERNANDEZ,24-07-1948,,M,F,abby13@learnsector.com,"$40,000 ",2,High School,Professional,Y,9648745359
11206,MR.,BLAKE,FLORES,24-09-1948,,M,M,blake60@learnsector.com,"$60,000 ",2,Partial College,Professional,Y,5541329279
11207,MRS.,DANIELLE,COX,19-07-1948,,S,F,danielle12@learnsector.com,"$60,000 ",2,Partial College,Professional,Y,2713132202
11208,MRS.,MARIA,REED,02-04-1948,,M,F,maria4@learnsector.com,"$60,000 ",2,Bachelors,Management,Y,2022312444
11209,MRS.,ALLISON,EVANS,13-01-1948,,M,F,allison21@learnsector.com,"$60,000 ",2,Bachelors,Management,Y,7459334870
11210,MR.,EDWARD,WOOD,06-08-1948,,M,M,edward50@learnsector.com,"$70,000 ",4,Partial College,Professional,Y,19152632
11211,MRS.,SAMANTHA,RUSSELL,10-12-1949,,M,F,samantha42@learnsector.com,"$40,000 ",2,High School,Professional,Y,6784159913
11212,MRS.,CHLOE,CAMPBELL,11-05-1949,,M,F,chloe4@learnsector.com,"$40,000 ",2,High School,Professional,Y,6153213635
11213,MRS.,STEPHANIE,MURPHY,14-05-1949,,S,F,stephanie11@learnsector.com,"$60,000 ",2,Partial College,Professional,Y,2575393194
11214,MR.,CHARLES,MILLER,11-07-1949,,S,M,charles9@learnsector.com,"$60,000 ",2,Partial College,Professional,Y,9665162035
11215,MRS.,ANA,PERRY,21-06-1950,,M,F,ana7@learnsector.com,"$40,000 ",2,Partial High School,Skilled Manual,Y,3045661032
11216,MRS.,JASMINE,TORRES,20-05-1950,,S,F,jasmine32@learnsector.com,"$60,000 ",2,Partial College,Professional,Y,5864196920
11217,MRS.,NATALIE,ADAMS,02-11-1950,,S,F,natalie58@learnsector.com,"$60,000 ",2,Partial College,Professional,Y,5139176799
11218,MRS.,OLIVIA,BROWN,09-11-1950,,S,F,olivia4@learnsector.com,"$60,000 ",2,Partial College,Professional,N,2318255365
11219,MR.,CHARLES,COOK,12-02-1950,,M,M,charles69@learnsector.com,"$60,000 ",2,High School,Professional,Y,1852897027
11220,MRS.,ERICA,HUANG,23-02-1950,,M,F,erica5@learnsector.com,"$60,000 ",2,Partial College,Professional,Y,8647643237
11221,MR.,NATHAN,PERRY,06-10-1950,,M,M,nathan3@learnsector.com,"$70,000 ",4,Partial College,Professional,Y,2557273402
11222,MRS.,ALEXANDRA,RIVERA,17-08-1950,,M,F,alexandra11@learnsector.com,"$80,000 ",3,Bachelors,Management,Y,7318476372
11223,MRS.,HAILEY,PATTERSON,16-09-1951,,S,F,hailey30@learnsector.com,"$70,000 ",2,High School,Professional,Y,692752185
11224,MRS.,TIFFANY,LI,09-06-1951,,S,F,tiffany3@learnsector.com,"$70,000 ",2,High School,Professional,Y,8688369111
11226,MRS.,SYDNEY,ROSS,27-09-1951,,M,F,sydney26@learnsector.com,"$60,000 ",2,Partial College,Professional,Y,880372943
11227,MR.,MARSHALL,CHAVEZ,08-12-1951,,S,M,marshall35@learnsector.com,,2,Partial College,Professional,Y,2142037077
11228,MRS.,ASHLEY,JONES,19-04-1951,,M,F,ashley3@learnsector.com,"$60,000 ",2,Partial College,Professional,Y,5471734121
11229,MR.,ADRIAN,STEWART,12-03-1951,,S,M,adrian21@learnsector.com,"$70,000 ",4,Partial College,Professional,Y,286727925
11230,MRS.,AMBER,TURNER,04-03-1951,,M,F,amber4@learnsector.com,"$70,000 ",4,Partial College,Professional,N,322318553
11231,MR.,DENNIS,ZHANG,14-11-1952,,M,M,dennis1@learnsector.com,"$60,000 ",2,High School,Professional,Y,2588181494
11232,MRS.,HAILEY,BRYANT,27-09-1952,,M,F,hailey38@learnsector.com,"$60,000 ",3,High School,Professional,N,8184296070
11233,MR.,TODD,LI,09-09-1952,,M,M,todd5@learnsector.com,"$70,000 ",4,Partial College,Professional,Y,8611778420
11234,,ANNA,GRIFFIN,19-11-1952,,S,NA,anna46@learnsector.com,"$70,000 ",4,Partial College,Professional,Y,8087771340
11235,MR.,ANGEL,STEWART,02-08-1952,,M,M,angel24@learnsector.com,"$70,000 ",4,Partial College,Professional,Y,4003778953
11236,MR.,JEREMY,BUTLER,03-05-1952,,S,M,jeremy29@learnsector.com,"$70,000 ",5,Partial College,Professional,Y,4109168076
11237,MR.,CLARENCE,ANAND,23-09-1958,,S,M,clarence36@learnsector.com,"$130,000 ",2,Bachelors,Management,N,8102077781
11238,MRS.,MAYRA,PRASAD,08-10-1958,,S,F,mayra9@learnsector.com,"$130,000 ",2,Bachelors,Management,N,8563894559
11239,MRS.,LATOYA,GOEL,10-06-1958,,M,F,latoya18@learnsector.com,"$130,000 ",2,Partial College,Professional,N,487969276
11240,MRS.,ANNE,HERNANDEZ,12-11-1958,,M,F,anne4@learnsector.com,"$160,000 ",2,Partial College,Professional,Y,3233633142
11241,MRS.,LISA,CAI,10-11-1957,,S,F,lisa24@learnsector.com,"$100,000 ",2,Partial College,Professional,Y,3564437988
11242,MR.,LARRY,MUNOZ,11-11-1957,,M,M,larry9@learnsector.com,"$110,000 ",2,Partial College,Professional,Y,3134978939
11243,MRS.,ROBIN,ALVAREZ,10-09-1957,,M,F,robin2@learnsector.com,"$150,000 ",2,Partial College,Professional,Y,9289749546
11244,MRS.,ALEXIS,COLEMAN,26-11-1957,,S,F,alexis28@learnsector.com,"$170,000 ",2,Bachelors,Management,N,7925936138
11245,MR.,RICKY,VAZQUEZ,27-10-1956,,M,M,ricky15@learnsector.com,"$120,000 ",3,High School,Professional,N,4215864415
11247,MRS.,CLAUDIA,ZHOU,06-06-1956,,S,F,claudia7@learnsector.com,"$130,000 ",3,Partial College,Professional,N,1892351026
11248,MR.,TRISTAN,ALEXANDER,26-03-1955,,M,M,tristan19@learnsector.com,"$110,000 ",3,Partial College,Professional,Y,2172655429
11249,MRS.,CINDY,PATEL,13-07-1955,,M,F,cindy3@learnsector.com,"$130,000 ",3,Partial College,Professional,Y,3842502031
11250,MRS.,SHANNON,LIU,03-12-1955,,M,F,shannon4@learnsector.com,"$170,000 ",3,High School,Professional,Y,6334365830
11251,MR.,XAVIER,LONG,07-04-1932,,S,M,xavier51@learnsector.com,"$30,000 ",4,High School,Professional,N,5441655069
11252,MR.,NICHOLAS,THOMPSON,06-07-1932,,S,M,nicholas16@learnsector.com,"$90,000 ",3,Graduate Degree,Management,Y,5159742223
11253,MR.,JOSÉ,HERNANDEZ,28-02-1933,,M,M,josé54@learnsector.com,"$60,000 ",2,Graduate Degree,Management,Y,188464257
11254,MR.,JOHNATHAN,VANCE,03-03-1933,,M,M,johnathan5@learnsector.com,"$70,000 ",4,Graduate Degree,Management,Y,157480120
11255,MR.,COLIN,LIN,04-04-1933,,M,M,colin8@learnsector.com,"$70,000 ",4,Graduate Degree,Management,Y,6603173148
11256,MRS.,KATELYN,HERNANDEZ,20-09-1933,,M,F,katelyn42@learnsector.com,"$70,000 ",4,Graduate Degree,Management,Y,8417688185
11257,MRS.,JACQUELINE,POWELL,01-06-1933,,S,F,jacqueline9@learnsector.com,"$120,000 ",1,Graduate Degree,Management,Y,36628992
11258,MR.,XAVIER,HILL,28-06-1933,,M,M,xavier26@learnsector.com,"$120,000 ",1,Graduate Degree,Management,Y,6579922925
11259,MRS.,VICTORIA,STEWART,27-03-1965,,M,F,victoria24@learnsector.com,"$100,000 ",4,Partial College,Professional,Y,7209492293
11260,MRS.,KATELYN,KELLY,04-12-1965,,M,F,katelyn1@learnsector.com,"$110,000 ",2,Bachelors,Management,Y,5146147652
11261,MRS.,STEPHANIE,COLLINS,24-04-1965,,M,F,stephanie52@learnsector.com,"$130,000 ",1,Graduate Degree,Management,Y,1723678367
11262,MRS.,JENNIFER,SIMMONS,05-04-1964,,M,F,jennifer88@learnsector.com,"$80,000 ",4,Bachelors,Management,Y,2313005662
11263,MRS.,TRINITY,RICHARDSON,09-11-1964,,M,F,trinity9@learnsector.com,"$90,000 ",5,Partial College,Professional,Y,2899722718
11264,MR.,EDUARDO,MARTIN,17-06-1964,,S,M,eduardo13@learnsector.com,"$90,000 ",5,Partial College,Professional,N,5253978737
11265,MRS.,ELIZABETH,JONES,13-07-1964,,M,F,elizabeth7@learnsector.com,"$90,000 ",5,Partial College,Professional,Y,1517605294
11266,MS.,TAYLOR,HOWARD,05-05-1964,,S,F,taylor14@learnsector.com,"$90,000 ",0,Partial College,Professional,N,679288706
11267,MR.,DAVID,DIAZ,10-02-1964,,S,M,david55@learnsector.com,"$120,000 ",4,Partial College,Professional,Y,9756147112
11268,MRS.,KATELYN,CARTER,05-03-1964,,M,F,katelyn33@learnsector.com,"$130,000 ",2,Graduate Degree,Management,Y,9099087981
11269,MR.,RYAN,FOSTER,13-10-1964,,M,M,ryan19@learnsector.com,"$130,000 ",2,Graduate Degree,Management,Y,33528727
11270,MR.,ROBERT,LEE,05-04-1964,,M,M,robert82@learnsector.com,"$130,000 ",2,Graduate Degree,Management,Y,4797705950
11271,MRS.,DANIELLE,REED,06-05-1964,,S,F,danielle23@learnsector.com,"$150,000 ",2,Bachelors,Management,N,5951106891
11272,MRS.,LAUREN,MARTINEZ,11-10-1956,,S,F,lauren35@learnsector.com,"$70,000 ",4,Partial College,Professional,Y,5545683298
11273,MR.,NATHAN,LAL,10-01-1956,,M,M,nathan26@learnsector.com,"$90,000 ",2,Partial College,Professional,Y,7751723008
11274,MR.,KYLE,FOSTER,04-12-1934,,M,M,kyle11@learnsector.com,"$50,000 ",2,Graduate Degree,Management,Y,2513452664
11275,MRS.,JENNY,RAI,18-01-1934,,M,F,jenny40@learnsector.com,"$80,000 ",4,Graduate Degree,Management,Y,4898464333
11276,MRS.,NANCY,CHAPMAN,19-09-1963,,M,F,nancy7@learnsector.com,"$80,000 ",4,Partial College,Professional,Y,3422745500
11277,MR.,CHARLES,JACKSON,06-10-1963,,M,M,charles15@learnsector.com,"$80,000 ",4,Partial College,Professional,Y,6361614607
11278,MR.,JONATHAN,PHILLIPS,20-08-1963,,S,M,jonathan35@learnsector.com,"$90,000 ",0,Partial College,Professional,N,40095678
11279,MS.,AMANDA,COOK,09-12-1963,,M,F,amanda3@learnsector.com,"$90,000 ",0,Partial College,Professional,Y,9072856596
11280,MR.,ROBERT,COLLINS,21-08-1963,,M,M,robert45@learnsector.com,"$90,000 ",0,Partial College,Professional,Y,845796670
11281,MRS.,MEGAN,BARNES,10-10-1963,,S,F,megan53@learnsector.com,"$110,000 ",4,Bachelors,Management,Y,534892176
11282,MR.,CHRISTIAN,THOMAS,16-01-1962,,M,M,christian46@learnsector.com,"$90,000 ",5,Partial College,Professional,Y,2963776859
11283,MR.,ARTURO,LAL,26-10-1962,,M,M,arturo33@learnsector.com,"$110,000 ",1,Bachelors,Management,Y,9992484556
11284,MRS.,THERESA,SERRANO,27-03-1962,,M,F,theresa12@learnsector.com,"$110,000 ",1,Bachelors,Management,Y,8117614010
11285,MR.,JEREMY,ANDERSON,19-03-1962,,M,M,jeremy2@learnsector.com,"$120,000 ",1,Partial College,Professional,N,2679102501
11286,MR.,HUNTER,GRIFFIN,03-03-1962,,M,M,hunter16@learnsector.com,"$170,000 ",0,Graduate Degree,Management,Y,1394628029
11287,MR.,HENRY,GARCIA,16-01-1961,,M,M,henry16@learnsector.com,"$70,000 ",5,Partial College,Professional,N,9958768158
11288,MRS.,CINDY,SANCHEZ,16-09-1961,,M,F,cindy19@learnsector.com,"$110,000 ",1,Bachelors,Management,Y,7624668907
11289,MRS.,MARIA,CARTER,03-07-1961,,M,F,maria53@learnsector.com,"$130,000 ",1,Bachelors,Management,Y,3282336698
11290,MRS.,KATELYN,SANCHEZ,18-08-1961,,M,F,katelyn26@learnsector.com,"$130,000 ",1,Bachelors,Management,Y,8804529834
11291,MRS.,JENNA,WRIGHT,05-05-1961,,M,F,jenna19@learnsector.com,"$130,000 ",1,Bachelors,Management,Y,789731989
11292,MR.,SETH,PHILLIPS,11-05-1961,,S,M,seth42@learnsector.com,"$150,000 ",1,Partial College,Professional,N,810883060
11293,MR.,LUKE,LONG,27-05-1955,,S,M,luke28@learnsector.com,"$60,000 ",2,High School,Professional,N,354402741
11294,MR.,DALTON,CLARK,09-03-1955,,M,M,dalton18@learnsector.com,"$60,000 ",2,High School,Professional,N,5497701668
11295,MRS.,TAYLOR,LEWIS,16-05-1954,,S,F,taylor67@learnsector.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,9549338330
11296,MRS.,HALEY,RICHARDSON,10-07-1935,,S,F,haley10@learnsector.com,"$50,000 ",2,Graduate Degree,Management,Y,1226264644
11297,MR.,NOAH,COLEMAN,02-02-1935,,S,M,noah2@learnsector.com,"$70,000 ",4,Graduate Degree,Management,Y,4092574183
11298,MR.,JON,LUO,03-03-1935,,M,M,jon46@learnsector.com,"$70,000 ",4,Graduate Degree,Management,Y,8124446462
11299,MR.,ORLANDO,VAZQUEZ,04-01-1936,,M,M,orlando14@learnsector.com,"$70,000 ",4,Graduate Degree,Management,Y,4611541148
11300,MR.,FERNANDO,BARNES,03-03-1960,,M,M,fernando47@learnsector.com,"$80,000 ",5,Partial College,Professional,N,6171432263
11301,MR.,CAMERON,RODRIGUEZ,06-09-1960,,M,M,cameron38@learnsector.com,"$80,000 ",5,Partial College,Professional,Y,2416881550
11302,MR.,SPENCER,RUSSELL,12-12-1960,,S,M,spencer22@learnsector.com,"$90,000 ",4,High School,Professional,N,645176780
11303,MRS.,JULIA,COLEMAN,10-11-1960,,S,F,julia72@learnsector.com,"$90,000 ",4,High School,Professional,N,8608021878
11304,MS.,JULIA,GARCIA,17-03-1960,,M,F,julia38@learnsector.com,"$100,000 ",0,Partial College,Professional,Y,9448348960
11305,MR.,SEAN,EVANS,19-06-1960,,M,M,sean31@learnsector.com,"$110,000 ",3,Partial College,Professional,N,7745218062
11306,MR.,MICAH,ZHOU,22-06-1960,,M,M,micah19@learnsector.com,"$110,000 ",3,Partial College,Professional,N,9551499915
11307,MR.,HUNTER,RODRIGUEZ,11-04-1954,,M,M,hunter53@learnsector.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,1598737113
11308,MR.,IAN,GONZALES,03-05-1954,,M,M,ian57@learnsector.com,"$60,000 ",2,High School,Professional,N,9295307861
11309,MRS.,VICTORIA,LEWIS,06-12-1954,,S,F,victoria20@learnsector.com,"$60,000 ",2,High School,Professional,Y,3456734058
11310,MRS.,ERIN,SANDERS,07-09-1953,,S,F,erin7@learnsector.com,"$70,000 ",3,Graduate Degree,Management,Y,158546096
11311,MRS.,GABRIELLE,LOPEZ,24-08-1953,,S,F,gabrielle63@learnsector.com,"$70,000 ",3,Graduate Degree,Management,N,2935146149
11312,MRS.,SARA,RICHARDSON,04-03-1953,,S,F,sara10@learnsector.com,"$70,000 ",3,Graduate Degree,Management,Y,203462797
11313,MR.,TREVOR,JENKINS,27-02-1953,,S,M,trevor6@learnsector.com,"$70,000 ",3,Graduate Degree,Management,Y,7769727584
11315,MRS.,HAILEY,WARD,10-01-1953,,S,F,hailey12@learnsector.com,"$70,000 ",3,Graduate Degree,Management,N,8988485580
11316,MR.,LUKE,ALLEN,17-11-1953,,M,M,luke52@learnsector.com,"$60,000 ",3,Graduate Degree,Management,Y,709651399
11317,MRS.,VICTORIA,RUSSELL,17-09-1952,,S,F,victoria66@learnsector.com,"$40,000 ",3,Partial College,Professional,N,6698033888
11318,MRS.,JESSICA,WILSON,26-10-1952,,S,F,jessica54@learnsector.com,"$40,000 ",3,Partial College,Professional,N,1851189346
11319,MRS.,JADE,BAILEY,27-04-1937,,M,F,jade13@learnsector.com,"$70,000 ",4,Graduate Degree,Management,N,292654807
11320,MRS.,MORGAN,HILL,26-06-1937,,M,F,morgan19@learnsector.com,"$80,000 ",4,Graduate Degree,Management,Y,59996464
11321,MR.,TERRANCE,RAMAN,07-08-1938,,M,M,terrance9@learnsector.com,"$90,000 ",5,Bachelors,Management,Y,3561497780
11322,MRS.,SYDNEY,GARCIA,15-03-1938,,M,F,sydney78@learnsector.com,"$90,000 ",5,Bachelors,Management,Y,8569833492
11323,MR.,JOSE,PATTERSON,20-06-1938,,S,M,jose33@learnsector.com,"$120,000 ",2,Graduate Degree,Management,Y,6617349784
11324,MR.,ZACHARY,ANDERSON,14-05-1939,,M,M,zachary39@learnsector.com,"$90,000 ",5,Bachelors,Management,Y,3827222380
11325,MR.,ELIJAH,ROSS,07-02-1939,,S,M,elijah7@learnsector.com,"$90,000 ",5,Bachelors,Management,Y,91227378
11326,MR.,RAFAEL,XIE,26-06-1939,,M,M,rafael26@learnsector.com,"$130,000 ",2,Bachelors,Management,Y,1913477868
11327,MR.,JAIME,MORENO,03-04-1940,,M,M,jaime48@learnsector.com,"$90,000 ",5,Bachelors,Management,Y,4586135796
11328,MR.,JULIAN,GRIFFIN,01-01-1940,,M,M,julian20@learnsector.com,"$90,000 ",5,Bachelors,Management,Y,2216355515
11329,MR.,ANDY,ALVAREZ,25-07-1940,,S,M,andy9@learnsector.com,"$90,000 ",5,Bachelors,Management,Y,7714896681
11330,MR.,RYAN,THOMPSON,13-05-1940,,M,M,ryan38@learnsector.com,"$110,000 ",2,Graduate Degree,Management,Y,378888124
11331,MRS.,SAMANTHA,JENKINS,07-06-1968,,M,F,samantha32@learnsector.com,"$90,000 ",4,Partial College,Skilled Manual,Y,7949542976
11332,MRS.,DEANNA,RAMOS,10-04-1962,,S,F,deanna44@learnsector.com,"$10,000 ",1,Graduate Degree,Manual,Y,2537465468
11333,MRS.,EMILY,MILLER,07-10-1962,,M,F,emily6@learnsector.com,"$20,000 ",1,Graduate Degree,Clerical,Y,3889978210
11334,MRS.,NICOLE,BROWN,22-03-1961,,M,F,nicole4@learnsector.com,"$10,000 ",1,Bachelors,Manual,Y,9488159694
11335,MRS.,CARLA,RAMAN,24-06-1961,,M,F,carla14@learnsector.com,"$10,000 ",1,Bachelors,Manual,Y,4635539686
11336,MR.,SHAUN,RAJI,03-12-1962,,M,M,shaun21@learnsector.com,"$20,000 ",1,Graduate Degree,Clerical,Y,2688235667
11337,MR.,JEROME,ROMERO,21-09-1961,,M,M,jerome7@learnsector.com,"$10,000 ",1,Bachelors,Manual,Y,7482352793
11338,MR.,FRANK,NAVARRO,08-10-1961,,M,M,frank17@learnsector.com,"$20,000 ",1,Graduate Degree,Clerical,Y,3773269224
11339,MR.,DENNIS,SHE,07-08-1961,,S,M,dennis25@learnsector.com,"$20,000 ",1,Graduate Degree,Clerical,Y,7122131509
11340,MRS.,MELODY,MUNOZ,04-06-1936,,M,F,melody8@learnsector.com,"$10,000 ",1,Graduate Degree,Clerical,Y,8637048985
11341,MR.,RANDY,ZENG,21-08-1936,,M,M,randy24@learnsector.com,"$20,000 ",1,Graduate Degree,Clerical,Y,6211457070
11342,MR.,MARSHALL,WANG,03-11-1962,,M,M,marshall0@learnsector.com,"$30,000 ",5,Graduate Degree,Clerical,Y,1842967379
11343,MR.,ARTHUR,CARLSON,13-09-1958,,M,M,arthur41@learnsector.com,"$10,000 ",1,Bachelors,Manual,Y,3037707261
11344,MRS.,JESSIE,JIMENEZ,24-07-1957,,M,F,jessie3@learnsector.com,"$10,000 ",1,Partial College,Manual,Y,7768027867
11345,MRS.,ROBIN,RAMOS,03-12-1957,,S,F,robin13@learnsector.com,"$10,000 ",1,Partial College,Manual,Y,7896803015
11346,MRS.,DEANNA,GUTIERREZ,22-05-1955,,S,F,deanna37@learnsector.com,"$10,000 ",2,Partial College,Manual,Y,7266948069
11347,MR.,ROY,NAVARRO,23-12-1955,,M,M,roy30@learnsector.com,"$10,000 ",2,Partial College,Manual,Y,8824183762
11348,MR.,SHAWN,RAI,22-09-1955,,M,M,shawn19@learnsector.com,"$10,000 ",2,Partial College,Manual,Y,6629757938
11349,MRS.,MINDY,LUO,09-03-1954,,M,F,mindy10@learnsector.com,"$10,000 ",2,Partial College,Manual,Y,5636833669
11350,MRS.,CARA,ZHOU,14-01-1937,,M,F,cara5@learnsector.com,"$30,000 ",1,Graduate Degree,Clerical,Y,1649564026
11351,MRS.,ANNE,RAMOS,04-06-1939,,S,F,anne19@learnsector.com,"$20,000 ",1,Bachelors,Clerical,Y,8516501614
11352,MR.,RAYMOND,RODRIGUEZ,03-07-1940,,M,M,raymond20@learnsector.com,"$10,000 ",2,Partial College,Manual,Y,5184997742
11353,MRS.,CARRIE,ORTEGA,06-11-1941,,S,F,carrie19@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,4871198429
11354,MRS.,DEANNA,SUAREZ,23-02-1942,,M,F,deanna45@learnsector.com,"$20,000 ",1,Partial College,Manual,Y,1872742464
11355,MR.,ROBERTO,GUTIERREZ,28-12-1942,,M,M,roberto11@learnsector.com,"$40,000 ",1,Graduate Degree,Clerical,Y,2771097026
11356,MR.,TERRENCE,CARSON,27-05-1980,,S,M,terrence15@learnsector.com,"$10,000 ",0,Partial College,Manual,N,3826574702
11357,MR.,RAMON,YE,23-03-1979,,S,M,ramon9@learnsector.com,"$10,000 ",0,Partial College,Manual,N,34774787
11358,MS.,CYNTHIA,MALHOTRA,11-11-1978,,S,F,cynthia9@learnsector.com,"$10,000 ",0,Partial College,Manual,N,5855543149
11359,MR.,JARROD,PRASAD,09-04-1978,,S,M,jarrod9@learnsector.com,,0,Partial College,Manual,N,8067518607
11360,MR.,TYRONE,SERRANO,08-02-1978,,S,M,tyrone15@learnsector.com,"$10,000 ",0,Partial College,Manual,Y,7528276726
11361,MS.,CINDY,RAMOS,28-04-1977,,M,F,cindy22@learnsector.com,"$10,000 ",0,High School,Manual,Y,1376131969
11362,MR.,DAMIEN,SHAN,11-11-1977,,M,M,damien26@learnsector.com,"$10,000 ",0,High School,Manual,N,5334932373
11363,MR.,JULIAN,ROSS,20-10-1977,,S,M,julian5@learnsector.com,"$10,000 ",0,High School,Manual,N,3259979199
11365,MRS.,BRITTNEY,SUN,06-09-1979,,S,F,brittney12@learnsector.com,"$10,000 ",1,High School,Manual,N,3826286300
11366,MS.,VIRGINIA,PATEL,25-10-1979,,M,F,virginia4@learnsector.com,"$20,000 ",0,Bachelors,Clerical,Y,3517698315
11367,MR.,CALVIN,NARA,22-02-1979,,M,M,calvin15@learnsector.com,"$20,000 ",0,Bachelors,Clerical,Y,8968373430
11368,MR.,EDWARD,MILLER,25-11-1978,,S,M,edward28@learnsector.com,"$10,000 ",1,High School,Manual,N,6378544910
11369,MS.,ASHLEE,TANG,08-04-1978,,M,F,ashlee11@learnsector.com,"$20,000 ",0,Bachelors,Clerical,N,726132955
11370,MS.,ALICIA,XU,04-01-1978,,M,F,alicia3@learnsector.com,"$20,000 ",0,Bachelors,Clerical,Y,126883319
11371,MS.,LACEY,JAI,27-05-1978,,M,F,lacey1@learnsector.com,"$20,000 ",0,Bachelors,Clerical,Y,2638078149
11372,MS.,WENDY,ROMERO,15-05-1978,,S,F,wendy8@learnsector.com,"$20,000 ",0,Bachelors,Clerical,Y,356872004
11373,MRS.,CARLY,LUO,20-09-1943,,M,F,carly5@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,9195812832
11374,MR.,JIMMY,ORTEGA,28-06-1943,,S,M,jimmy26@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,106766848
11375,MR.,FRANCISCO,MARTINEZ,05-09-1943,,M,M,francisco19@learnsector.com,"$30,000 ",1,Bachelors,Clerical,Y,8646413360
11376,MR.,LANCE,VAZQUEZ,06-10-1943,,S,M,lance14@learnsector.com,"$40,000 ",1,Graduate Degree,Clerical,Y,9353818233
11377,MR.,DAVID,ROBINETT,23-02-1961,,M,M,david22@learnsector.com,"$30,000 ",4,Graduate Degree,Clerical,Y,7841663367
11378,MRS.,SHANNON,LIANG,22-05-1960,,S,F,shannon15@learnsector.com,"$10,000 ",1,High School,Manual,N,6371411710
11379,MR.,GARY,VAZQUEZ,18-11-1959,,M,M,gary25@learnsector.com,"$10,000 ",1,High School,Manual,Y,2688121776
11380,MR.,MITCHELL,KUMAR,03-02-1959,,S,M,mitchell7@learnsector.com,"$20,000 ",2,Partial College,Manual,Y,8006139844
11381,MRS.,MEREDITH,RAMAN,22-08-1959,,M,F,meredith11@learnsector.com,"$20,000 ",2,Partial College,Manual,Y,9053443651
11382,MR.,EDWARD,PATTERSON,19-01-1958,,M,M,edward59@learnsector.com,"$20,000 ",2,Partial College,Manual,Y,2337824970
11384,MRS.,TIFFANY,WANG,16-10-1960,,M,F,tiffany1@learnsector.com,"$30,000 ",3,Bachelors,Clerical,Y,8859952297
11385,MR.,MIGUEL,ALLEN,08-11-1960,,S,M,miguel24@learnsector.com,"$30,000 ",3,Bachelors,Clerical,Y,6175417611
11387,MRS.,MEGAN,RAMIREZ,06-02-1959,,S,F,megan44@learnsector.com,"$40,000 ",3,Graduate Degree,Clerical,Y,506258734
11388,MR.,JOSEPH,MARTIN,24-07-1959,,M,M,joseph21@learnsector.com,"$40,000 ",3,Graduate Degree,Clerical,Y,8939061359
11389,MR.,KARL,SHAN,24-04-1970,,S,M,karl11@learnsector.com,"$10,000 ",1,High School,Manual,N,5762251878
11390,MRS.,CHRISTINE,RAJI,19-10-1970,,S,F,christine16@learnsector.com,"$10,000 ",1,High School,Manual,N,8247342920
11391,MRS.,LINDSAY,XIE,27-12-1970,,S,F,lindsay3@learnsector.com,"$10,000 ",2,High School,Manual,Y,3323374802
11392,MR.,WILLIE,ZHAO,02-07-1970,,S,M,willie8@learnsector.com,"$10,000 ",2,High School,Manual,Y,1256142098
11393,MR.,KURT,PAL,17-01-1969,,S,M,kurt12@learnsector.com,"$10,000 ",2,High School,Manual,Y,8727484584
